"cell.id";"longitude_cell";"latitude_cell";"-P50";"Slope";"-TLP";"LS";"Ks";"WD";"LMA";"N";"group";"per";"MAT";"MAP";"meanT_Q";"pre_dryQ";"AI"
2667;-71.625;43.625;1.05671784178811;3.72253442084009;0.791008239787105;-0.492988229429417;0.179690842614098;0.483350861051559;4.3511262361746;2.89276413778046;"BD";0.607136085357966;NA;NA;NA;NA;NA
2668;-72.125;43.375;1.050451331323;3.71390883401498;0.669241275803896;-0.570081851901801;0.0427392176785521;0.485275734902489;4.42475184562576;2.8284041650992;"NC";0.50327086619062;NA;NA;NA;NA;NA
2669;-74.125;39.875;1.50550259275087;3.52870069604879;0.886678754756146;-1.38103169444036;-0.708600120209373;0.42464996935709;5.11290032841161;2.52948965127104;"NC";0.865348406199467;NA;NA;NA;NA;NA
2670;-75.125;40.875;0.872200280329216;3.60576207765173;0.76157369484849;-0.484397204308489;0.56458438691524;0.524354994755664;4.23758876528699;3.0298268129997;"BD";0.896422478611957;NA;NA;NA;NA;NA
2671;-74.875;39.875;0.520074339450276;3.36618709880759;0.92766283736619;-0.266403375582866;0.649558595122859;0.538432075529913;4.30416578717048;3.0364991052494;"BD";0.931967541883928;NA;NA;NA;NA;NA
2672;-73.875;44.625;1.05325713000738;3.62018384732029;0.745495670816116;-0.603091210495349;0.6240220033629;0.66816185633319;4.10817680188373;3.04782017369538;"BD";0.79983659544296;NA;NA;NA;NA;NA
2673;-74.375;44.125;1.19332571065057;3.84528663892167;0.756633130467153;-0.694238005358078;0.421950525138272;0.700352460921113;3.95486149908915;3.11930649643063;"BD";0.857910512010624;NA;NA;NA;NA;NA
2674;-76.625;42.875;0.630557743321395;3.7889923838016;0.717874951084318;-0.640029533023919;0.854509732242824;0.504656713220367;3.7906144486379;3.11857717575007;"BD";0.90053354824888;NA;NA;NA;NA;NA
2675;-77.875;42.625;1.09196893146;4.20906175963552;0.739495216193528;-0.410318291204869;0.3602239844724;0.511725239376816;4.9134533565764;2.9835873212263;"BD";0.694983005050234;NA;NA;NA;NA;NA
2676;-74.875;43.625;1.20903036444823;3.69009882173104;0.686289243803445;-0.709179081969268;0.0318798612590477;0.577249332400144;4.28165317735563;2.95746755650416;"BD";0.687224601888345;NA;NA;NA;NA;NA
2677;-75.125;43.625;1.19780018254872;3.64349424852622;0.612065746345856;-0.545196541298707;0.333408260172391;0.676728823839969;3.78959245861139;3.07866883396193;"BD";0.944595820590922;NA;NA;NA;NA;NA
2678;-73.875;43.625;1.07734805707512;3.87336637753988;0.764374656394986;-0.619497372921723;0.196937612310908;0.526992193385925;4.38713483024303;2.87405620201543;"BD";0.50142181351641;NA;NA;NA;NA;NA
2679;-73.375;44.375;1.00050501398441;3.66427299014669;0.766783223863795;-0.452842258399042;0.428557174820774;0.519450208346847;4.28031243145891;2.9734583998317;"BD";0.695324319899672;NA;NA;NA;NA;NA
2680;-74.625;43.875;1.10885705789501;3.82151161121889;0.710260836217915;-0.627684491050312;0.508265621723724;0.710618345564657;4.19808724499882;3.03540625760955;"BD";0.750577150205458;NA;NA;NA;NA;NA
2681;-75.875;42.375;1.05340626577594;3.55447454405862;0.668159571726027;-0.564800761872531;0.134124461811882;0.532514336399739;4.20906541667827;2.87879097371879;"BD";0.737882992758444;NA;NA;NA;NA;NA
2682;-73.875;42.375;0.939338094831635;3.9303321547275;0.783440262663637;-0.54859659912474;0.779289029146596;0.472299880364411;4.38136139217255;2.9189184099313;"BD";0.619745392579209;NA;NA;NA;NA;NA
2683;-73.875;42.125;0.864875843012596;3.65151726023976;0.870317166445957;-0.329843063833895;0.550278472132342;0.541256614851633;4.3197893808245;2.926332133975;"BD";0.764425367916883;NA;NA;NA;NA;NA
2684;-73.625;42.125;0.927151674353594;3.59149480831967;0.867540583593063;-0.331847955705821;0.550912756156201;0.539493476513752;4.27366718043705;2.96511710724778;"BD";0.775110575957122;NA;NA;NA;NA;NA
2685;-74.375;41.625;0.967931010111066;3.90400528911905;0.777712910794378;-0.677605295423015;0.215096938568574;0.518562464681993;4.41954221578934;2.8523766328674;"BD";0.596078182845615;NA;NA;NA;NA;NA
2686;-83.875;38.875;0.726520452797606;3.69679844402814;0.619023322291177;-0.470154114823141;0.703303071980683;0.449381071657372;4.00219904828441;3.04261885735512;"BD";0.984533574186682;NA;NA;NA;NA;NA
2687;-84.125;39.125;1.0622488229457;3.44893345633514;0.627102218699089;-0.513440516209917;0.596881533488004;0.614087013289983;3.78837868698745;3.09258722502359;"BD";0.949788889083551;NA;NA;NA;NA;NA
2688;-84.125;38.875;0.646391410574772;3.97772214315469;0.712499745054055;-0.559014949925301;0.727278068132637;0.591087440471924;4.08145096426503;3.10465449060729;"BD";0.936613936798298;NA;NA;NA;NA;NA
2689;-81.875;39.375;1.10014993368526;3.64446628335089;0.694004026296986;-0.766839743759592;0.500988554372076;0.522170525912322;4.49580839702732;2.9295700390129;"BD";0.699724588488332;NA;NA;NA;NA;NA
2690;-80.875;40.625;0.87955755478676;3.45650698714319;0.840500828258302;-0.211204029454172;0.721695407544973;0.535795841494418;4.15060315986921;3.03905275955373;"BD";0.972147293727631;NA;NA;NA;NA;NA
2691;-82.125;40.375;1.09337157013058;3.55829768528491;0.700145597866469;-0.473048400188271;0.525920199615857;0.499705327989984;3.96310044756489;3.06742262931532;"BD";0.921101452180046;NA;NA;NA;NA;NA
2692;-82.125;41.125;0.822425562666879;3.58257899655546;0.642615787368047;-0.557221063623189;0.782704444824402;0.510266028455609;3.79023518893355;3.05482510870439;"BD";1;NA;NA;NA;NA;NA
2693;-81.375;41.125;1.03228934474584;3.6729444339636;0.602703629368202;-0.690346094658066;0.362924991117218;0.519511060288019;3.93658382049896;3.10882066632509;"BD";1;NA;NA;NA;NA;NA
2694;-77.625;39.875;0.80390622932863;3.42507249952083;0.889740056710694;-0.354625012062355;0.672166128979192;0.523205225412885;4.11729087148023;2.99958818114277;"BD";1;NA;NA;NA;NA;NA
2695;-77.625;40.375;0.820735463988299;3.68405718999021;0.864982303182892;-0.461602730537549;0.611525361862183;0.554686340203701;4.23600421023237;2.99411047708973;"BD";0.92918019371845;NA;NA;NA;NA;NA
2696;-80.375;39.875;0.941037581548792;3.70535405123283;0.662168602263501;-0.489129443010937;0.673573299543223;0.584879924851683;3.97905290868051;3.0802566764614;"BD";0.990910064499442;NA;NA;NA;NA;NA
2697;-77.375;41.625;0.969301443589008;3.747631620844;0.735891003290547;-0.552558075310284;0.583775742476347;0.585506305857985;4.22793694011347;3.03939859139872;"BD";0.849350973964336;NA;NA;NA;NA;NA
2698;-78.375;41.375;1.0445406092269;3.60985360517454;0.71811279864238;-0.520404754814563;0.358190939203368;0.550259514481742;4.11192148339242;2.99312623861848;"BD";0.85029976812291;NA;NA;NA;NA;NA
2699;-78.125;40.875;0.90552525999284;3.41513139052069;0.810879051434761;-0.410810613903206;0.442969428215093;0.550363895178909;4.12165716037427;2.96796225166643;"BD";0.952069646374382;NA;NA;NA;NA;NA
2700;-79.375;41.125;0.983723592814705;3.75693715407399;0.727279801030859;-0.521776833691816;0.240415281060073;0.492035611182252;4.2745393782005;2.97063909460299;"BD";0.716585369761824;NA;NA;NA;NA;NA
2701;-77.875;41.375;0.875927985274402;3.69846914108063;0.781644103405528;-0.466142551074766;0.566818587358231;0.558175058994753;4.18055067756;3.01610035358642;"BD";0.887861469070306;NA;NA;NA;NA;NA
2702;-76.875;41.625;1.26110229805875;3.65201563139414;0.54737668645422;-0.604855972559279;-0.122813377747425;0.546018220471928;3.95461574658684;3.02262443860111;"BD";0.87796583078781;NA;NA;NA;NA;NA
2703;-78.875;41.625;1.2859306926405;3.68681607456424;0.589675374378271;-0.619245084995199;-0.166643870035529;0.529886040256555;4.10226023086651;2.99118470670017;"BD";0.784913018044192;NA;NA;NA;NA;NA
2704;-78.375;40.625;0.940548956442995;3.60062371817167;0.767111197879158;-0.425514267460067;0.43867436322632;0.530231348635709;4.15599824120196;3.01208849537122;"BD";0.900044614591376;NA;NA;NA;NA;NA
2705;-75.125;41.625;0.999250780287252;3.52794095966347;0.764326990141255;-0.464237654317682;0.469041704017678;0.593973877931202;4.21684362535941;2.92977045483363;"BD";0.826246006597281;NA;NA;NA;NA;NA
2706;-76.125;40.625;0.832063486540838;3.59851007125046;0.838993474252363;-0.523552768416926;0.520634014154116;0.533800925753683;4.21433219671315;2.97406219813241;"BD";0.906229100897351;NA;NA;NA;NA;NA
2707;-76.125;40.875;0.67445143175492;3.69819053761416;0.877497389759751;-0.549211737130319;0.564608817540235;0.554386632216092;4.27552466164792;2.96238073610126;"BD";0.930797235718796;NA;NA;NA;NA;NA
2708;-76.625;41.625;1.14116167005466;3.55234879094363;0.689226579054999;-0.474756017862195;0.50597638334704;0.59864394667875;3.80663206361112;3.10703954403885;"BD";0.995655788179962;NA;NA;NA;NA;NA
2709;-76.625;39.875;0.932483973585526;3.53777348600547;0.779360927657194;-0.551485928681623;0.57879685076738;0.533672877859402;4.10805434456201;2.9601994666181;"BD";0.981733935975375;NA;NA;NA;NA;NA
2710;-74.625;40.125;0.569790792063294;4.23636297291951;0.67078540877933;-0.840219930993836;2.36228317745574;0.435628426298639;4.43446701961168;3.0725021986014;"BD";1;NA;NA;NA;NA;NA
2711;-72.125;44.875;1.11639493621794;3.66300922242968;0.81089163561008;-0.721914314366689;0.25455591980692;0.535046196868065;4.7127322972117;2.84791300384467;"NC";0.526715766829758;NA;NA;NA;NA;NA
2712;-71.625;44.875;1.06769768905221;3.77173195617148;0.71950417312525;-0.584778450646916;0.601274404711628;0.708887725011198;4.22670468913554;3.02513404610382;"BD";0.731889549311802;NA;NA;NA;NA;NA
2713;-73.125;42.875;1.1423269475163;3.69625610062222;0.731036964559;-0.545124047337821;0.551837349567083;0.704281930888465;3.86601959952718;3.09279122341387;"BD";0.899198648103501;NA;NA;NA;NA;NA
2714;-73.125;43.125;1.1147842027375;3.70275470605824;0.689983883503148;-0.556602125008431;0.496192757672609;0.677569978162417;3.81884642856731;3.09477719183952;"BD";0.923786056208137;NA;NA;NA;NA;NA
2715;-79.875;38.875;0.980836795253502;3.57542040544154;0.739400257717725;-0.556023796274119;0.356953471751103;0.582411913950548;4.23727902898392;2.92988776499735;"BD";0.881142634188091;NA;NA;NA;NA;NA
2716;-81.625;39.125;0.84123010952959;3.54485984759828;0.778436370831868;-0.449730782769007;0.769292513690421;0.561776718371994;4.24229708754058;3.03743662675586;"BD";0.888669874214725;NA;NA;NA;NA;NA
2717;-73.375;41.625;0.837788958360411;3.58741936583151;0.776754027893143;-0.303341216210887;0.627013667798459;0.566835537502934;4.06652727075754;3.05794999142463;"BD";0.970927541479593;NA;NA;NA;NA;NA
2718;-73.375;41.875;0.930352464114375;3.64392844120897;0.793466241258359;-0.399572857038401;0.575062776403854;0.539135896176505;4.14278720910825;3.01472372684571;"BD";0.856045985700113;NA;NA;NA;NA;NA
2719;-67.375;44.625;0.97339944940347;3.87287761036536;0.557237893071409;-0.869550767419898;0.00851364386025725;0.506131853791985;4.63189077316179;2.9037588627044;"NC";0.501514184116213;NA;NA;NA;NA;NA
2720;-67.375;45.125;1.03213229184099;3.76735092715682;0.678133067316309;-0.750079247304877;-0.0336020722792938;0.449888209762867;4.64420730641538;2.82193348009621;"NC";0.556136287188292;NA;NA;NA;NA;NA
2721;-67.375;44.875;1.1215339913751;3.70908694116185;0.80864642055628;-0.803455060027971;-0.416325033376113;0.389335440905943;5.08065247652756;2.62470788337737;"NC";0.827265452268841;NA;NA;NA;NA;NA
2722;-68.875;47.125;1.1387650100793;3.71110360303197;0.755836712478158;-0.599603267433516;0.564094933930242;0.700586372440708;4.65439881291714;2.99877159306405;"BD";0.70394019828687;NA;NA;NA;NA;NA
2723;-68.375;47.125;1.1135340490778;3.77565727989423;0.742829762980594;-0.760731051956756;0.124343425668723;0.544927357192232;4.7168063826283;2.8894341638662;"NC";0.563145198713394;NA;NA;NA;NA;NA
2724;-69.375;47.375;1.09629585939738;3.62849599569756;0.851889255410631;-0.502554741139846;0.775607969862331;0.704744834039431;4.37525722810214;2.99565089259971;"BD";0.722163136829411;NA;NA;NA;NA;NA
2725;-68.875;46.625;1.11151461483647;3.66725761089648;0.744970430749883;-0.778124275521303;-0.0286580314631883;0.48179004423942;4.98224191405856;2.72586292743988;"NC";0.700935019744172;NA;NA;NA;NA;NA
2726;-69.375;47.125;1.01494640718353;3.86457798536355;0.676691223691453;-0.920395061999032;0.102325627349635;0.531067318543975;4.71191947056499;2.84546809975761;"NC";0.597420179519605;NA;NA;NA;NA;NA
2727;-69.125;47.125;1.04063254876796;3.84404605359947;0.689206733154688;-0.777551308266698;0.335829131861477;0.614426280010074;4.5388458628699;2.92628867431106;"BD";0.520983853351772;NA;NA;NA;NA;NA
2728;-68.125;46.625;1.03708222406477;3.70395771790885;0.729878844033833;-0.784445598758297;0.165985182382515;0.523340060412203;4.61707380872824;2.87889891633234;"BD";0.515959290117596;NA;NA;NA;NA;NA
2729;-68.625;46.875;1.12158092232008;3.74920479078172;0.794375889064741;-0.7104565008065;0.196558488342387;0.539840300711493;4.7281630844598;2.84210526353714;"NC";0.54886704936079;NA;NA;NA;NA;NA
2730;-69.375;45.875;1.1379032258434;3.68117033732596;0.783754832127933;-0.696766819638018;0.0153881874797118;0.489355584276423;4.89065552933362;2.76987784911374;"NC";0.644243629042127;NA;NA;NA;NA;NA
2731;-69.125;46.125;1.05774224802038;3.85504799145339;0.724626484066067;-0.854470754113685;-0.270718343292922;0.430122273175079;4.93900621195536;2.70864787499671;"NC";0.781116336883196;NA;NA;NA;NA;NA
2732;-70.375;45.875;0.97249423079645;3.90666645825057;0.691912808934501;-0.593821169468895;0.686414828800221;0.755139701643724;4.14725911152319;3.04651209594751;"BD";0.749088205705227;NA;NA;NA;NA;NA
2733;-70.125;45.875;1.02526239542159;3.8014304593867;0.698951199018902;-0.64464237701093;0.520751154130618;0.679777743199795;4.35298840214499;2.99611794931706;"BD";0.675193834291242;NA;NA;NA;NA;NA
2734;-70.125;46.375;1.18050773995179;3.68727154504344;0.734746863995956;-0.953335839432048;-0.483496311874501;0.427256677686586;5.05818369083392;2.6292120148691;"NC";0.855236210408668;NA;NA;NA;NA;NA
2735;-69.625;46.625;1.19538593755035;3.5290238853508;0.818945694679131;-0.654757257664783;0.130349856134425;0.512118024848377;5.02031623146504;2.71303379657236;"NC";0.695141914869257;NA;NA;NA;NA;NA
2736;-70.375;43.875;1.18068013822158;3.91742292057894;0.75258520817491;-0.544542395144375;-0.389369076101551;0.415542943850303;4.37953612615014;2.78758845237087;"NC";0.675940215577635;NA;NA;NA;NA;NA
2737;-70.875;45.125;0.993406075836622;3.93721581560512;0.653363183476082;-0.721281324055412;0.512877181122819;0.692056121621865;4.40133223920606;2.99111784918328;"BD";0.607268954103819;NA;NA;NA;NA;NA
2738;-71.125;45.375;0.932959111514792;4.12900543902347;0.489916383600316;-0.920560617301986;0.0323215375079675;0.638221169530683;4.30369172253851;2.99209496161875;"BD";0.577881049554918;NA;NA;NA;NA;NA
2739;-70.625;45.625;0.93807519991032;3.78751699464474;0.620085327363511;-0.7772398253179;0.326769195146717;0.550565355183215;4.44398694260225;2.96148853030648;"BD";0.652619252843358;NA;NA;NA;NA;NA
2740;-71.125;45.125;0.995061458692933;3.86593472914472;0.641487424467452;-0.732900616099582;0.43182384134134;0.647061993260151;4.45689295740274;2.95527248460822;"BD";0.57848935343381;NA;NA;NA;NA;NA
2741;-71.375;44.875;0.964456868783794;3.98150024836051;0.607787766624826;-0.775743678328815;0.425003788308468;0.648714010178782;4.30650004231923;3.02896352059615;"BD";0.659581315321062;NA;NA;NA;NA;NA
2742;-71.625;43.125;1.00488941809548;3.84491004124054;0.783522502821272;-0.448483571689674;0.144201004917499;0.452115134577128;4.31153465631759;2.87723614436557;"BD";0.505744518507602;NA;NA;NA;NA;NA
2743;-74.625;44.375;1.18275097229763;3.70135187093913;0.720513015873335;-0.711973682941497;0.221393015877458;0.600666446451079;4.41890935349301;2.94344253435255;"BD";0.619038576291001;NA;NA;NA;NA;NA
2744;-74.875;44.125;1.18732812074309;3.68090894803754;0.68402058496679;-0.546219039779499;0.442408359387698;0.689751298404751;3.97208740512694;3.04852338822668;"BD";0.852187595541364;NA;NA;NA;NA;NA
2745;-78.375;42.875;1.04629137545023;3.71269464595308;0.647556260344133;-0.459808975190975;0.595360442907422;0.679159866437248;3.59867444830811;3.03357583127987;"BD";1;NA;NA;NA;NA;NA
2746;-77.875;43.375;0.266763847526226;4.41249369571144;0.853988237453884;-0.687511623013056;0.621961990327058;0.562584039008876;3.82531363183677;2.94388444428658;"BD";1;NA;NA;NA;NA;NA
2747;-75.125;43.875;1.13358696100069;3.78464291610762;0.641130938387229;-0.690695965873039;-0.00527372172193896;0.561536717882191;4.30432336445161;2.93215918960028;"BD";0.663365305874245;NA;NA;NA;NA;NA
2748;-73.625;44.375;1.08930799987364;3.76444148217492;0.779005281091001;-0.61388295137839;0.322241095077101;0.520782373908576;4.64302595907131;2.87647222387541;"BD";0.502481124103273;NA;NA;NA;NA;NA
2749;-74.875;43.875;1.16320676961886;3.86280385562069;0.687480216567863;-0.745302040819715;0.157766108942351;0.629411484094369;4.20863847187729;3.01992989196267;"BD";0.744660390946058;NA;NA;NA;NA;NA
2750;-78.375;42.375;1.12225406867882;3.83199846339829;0.698427637696266;-0.673671456997353;0.205563131424443;0.587271866755517;4.22627092908317;2.94671135024795;"BD";0.674077105034468;NA;NA;NA;NA;NA
2751;-76.875;42.125;1.11133060719474;3.8353959533051;0.689167022076953;-0.764295352396345;0.1466138467232;0.462916145155599;4.7690134511729;2.81192128481947;"NC";0.50995925321453;NA;NA;NA;NA;NA
2752;-75.875;42.125;0.825230564643138;3.56545579040327;0.686503949026211;-0.686487489236583;0.442450352050568;0.520630302523016;3.97628631402097;3.01097759662994;"BD";0.904936654217895;NA;NA;NA;NA;NA
2753;-74.375;42.125;1.09723554736853;3.6981638819593;0.805480513866808;-0.411384260941356;0.718750744431669;0.695998496048268;3.86297615389635;3.06179401369947;"BD";0.794068032971427;NA;NA;NA;NA;NA
2754;-73.625;41.875;0.939447924013493;3.45447496657932;0.810737122546244;-0.341739899012192;0.634857177550082;0.58839041352806;4.06829825594675;2.99905825441458;"BD";0.840067331647661;NA;NA;NA;NA;NA
2755;-83.625;39.125;0.932208914742645;3.46921067834965;0.768674698010406;-0.49973487332058;0.753463077093798;0.642012313998634;4.50557906113244;3.0275554748895;"BD";0.808479215468227;NA;NA;NA;NA;NA
2756;-80.625;41.375;1.30861621784941;3.41428420477819;0.617283637911519;-0.530002016938144;0.0751821931285105;0.537329697362621;3.88057778868487;3.05361551247321;"BD";0.984852225889667;NA;NA;NA;NA;NA
2757;-81.625;41.625;0.866267721008118;3.35406633380653;0.886973081482197;-0.291936504985837;0.599693765273149;0.530126132036307;4.03716690120689;3.08202694894926;"BD";1;NA;NA;NA;NA;NA
2758;-82.125;40.625;0.788802667304075;3.71205648108188;0.750672805564694;-0.371644971936303;0.739667718038051;0.593845835149732;3.93915005715869;3.09122110044029;"BD";1;NA;NA;NA;NA;NA
2759;-82.125;41.375;1.14479257611698;4.05632367947519;0.613212110704678;-0.700847952615052;0.757443533127653;0.55081784895099;4.12296471075477;2.81380212928307;"BD";1;NA;NA;NA;NA;NA
2760;-84.375;40.375;0.615131702557493;3.78302982965364;0.61417885539271;-0.501562677891876;0.866277172327208;0.535056102207913;3.85057602539547;3.08503158338584;"BD";1;NA;NA;NA;NA;NA
2761;-82.625;40.375;0.67017567990111;3.92923059239483;0.661801994971526;-0.717203033879491;0.705756168079962;0.60040049384622;3.88302136666304;3.13058140977753;"BD";1;NA;NA;NA;NA;NA
2762;-79.125;40.625;0.95935649690175;3.37008869867103;0.783560405530568;-0.412334320491844;0.635750022452036;0.539089792519664;4.05716427810773;3.09232877761332;"BD";0.899329075828944;NA;NA;NA;NA;NA
2763;-79.625;41.625;1.06765397144662;3.47050346238746;0.770540125243076;-0.419283551542293;0.354639855224848;0.555106401443202;4.27588620148871;2.98078078209139;"BD";0.850936371029359;NA;NA;NA;NA;NA
2764;-78.625;41.375;1.03388542871853;3.55565080732666;0.735416892505033;-0.443308365882933;0.390576468472538;0.547349025837962;3.98343962574163;3.05718298892608;"BD";0.865777462835547;NA;NA;NA;NA;NA
2765;-78.875;39.875;1.12170891015025;3.44046401079104;0.673501419336963;-0.416374966486103;0.461524926767796;0.60872391338519;3.89551716725336;3.04410687578011;"BD";0.992369545942201;NA;NA;NA;NA;NA
2766;-74.875;41.375;0.855370664414358;3.67374957623253;0.844428288350982;-0.470246977317938;0.41493883373481;0.521645571361549;4.35749962494061;2.90512153138631;"BD";0.761856606467457;NA;NA;NA;NA;NA
2767;-76.125;41.875;1.054074333982;3.84631937703716;0.778329860160005;-0.659505580850676;0.318701788471611;0.561540270925901;4.32184485411933;2.91003242637748;"BD";0.587758648727843;NA;NA;NA;NA;NA
2768;-75.375;41.375;1.15851560268222;3.77378441680904;0.648627277423751;-0.652024280821314;0.238593439735382;0.571102468667813;3.98391557282912;3.05724300634986;"BD";0.845906165834188;NA;NA;NA;NA;NA
2769;-72.375;44.875;0.972087469979807;3.71780131320049;0.669333139468468;-0.615716377795621;0.591882434426802;0.649356604046147;4.22081705193985;3.00809266736981;"BD";0.754252531866949;NA;NA;NA;NA;NA
2770;-71.625;44.625;1.06819485001845;3.71716532134407;0.74179080956544;-0.512358606949314;0.720160107676063;0.731312489103637;3.96220636245335;3.07163753469973;"BD";0.812040405762789;NA;NA;NA;NA;NA
2771;-78.875;39.125;0.766379913899599;3.58312146270496;0.81766792648494;-0.397354343846136;0.605127997602012;0.552542183350173;4.32907827216034;2.96597413054236;"BD";0.912761334430351;NA;NA;NA;NA;NA
2772;-80.875;38.375;0.954061971713347;3.39895392607037;0.815844691414204;-0.417937862845462;0.69186104557051;0.608922284924191;4.07779071433789;3.00471742264901;"BD";0.984141668428783;NA;NA;NA;NA;NA
2773;-67.875;45.625;1.07789551780593;3.73408888553773;0.708422704019525;-0.800476836859875;-0.141447155504398;0.452112718505123;4.77328252247971;2.78871172551739;"NC";0.598271863363986;NA;NA;NA;NA;NA
2774;-68.625;46.625;1.0596899557041;3.80795880562041;0.730506587197665;-0.925715605894683;-0.0839036385943881;0.473833799204049;4.95206695149391;2.74670756773676;"NC";0.714876815505609;NA;NA;NA;NA;NA
2775;-68.125;46.375;1.01826037724724;3.78814118533318;0.644424955795516;-0.854869229146292;-0.0529042472836191;0.505192459423757;4.81131886152619;2.77635079968862;"NC";0.614270936211653;NA;NA;NA;NA;NA
2776;-68.125;47.375;0.940801436579615;4.02538319552919;0.585924028191248;-0.794800182802587;0.14861958504653;0.615659941439227;4.39069033716382;2.98111286230329;"BD";0.636773600632627;NA;NA;NA;NA;NA
2777;-69.125;46.875;0.974335679608319;3.83869033284154;0.616864568213298;-0.736601118222624;0.389841187077547;0.618214230703315;4.4509798133432;2.95840160422857;"BD";0.625507740678285;NA;NA;NA;NA;NA
2778;-68.625;47.125;1.04305051677684;3.64608203609883;0.682771272026177;-0.667706329458563;0.357665759211049;0.588208200800864;4.41783150960301;2.97249132972449;"BD";0.687937506340672;NA;NA;NA;NA;NA
2779;-68.625;45.625;1.1691896120868;3.82872653025373;0.77480918718588;-0.85396809442968;-0.276300311742749;0.469681186798953;4.67541650547779;2.8503643314228;"NC";0.539490298853675;NA;NA;NA;NA;NA
2780;-68.125;45.125;1.11981687756331;3.86857929017935;0.76154628750707;-0.854142946308189;-0.374575581918703;0.415142192181229;5.13454208750835;2.68386606966231;"NC";0.783816020048614;NA;NA;NA;NA;NA
2781;-69.625;45.375;1.01787984033856;3.87333992839652;0.61480050887778;-0.911149499951726;0.0114721225234905;0.53031117686198;4.5461619951488;2.87610801087066;"NC";0.557384216327218;NA;NA;NA;NA;NA
2782;-68.875;46.375;1.12110884662576;3.65208020415119;0.843392513893219;-0.707249266399107;0.158806647046042;0.5070172462459;4.93012892494384;2.77381471600484;"NC";0.650371140115828;NA;NA;NA;NA;NA
2783;-68.625;44.125;1.25998857224271;3.92256246701477;0.626705798484449;-1.72112380752604;-0.699588530600586;0.45;5.11516913976419;2.49908429954182;"NC";1;NA;NA;NA;NA;NA
2784;-71.375;44.375;0.953655680211123;3.98300182003213;0.610218269430284;-0.862965668408013;0.31274419663757;0.616229508035885;4.55734296600785;2.93713303418315;"NC";0.509978141032853;NA;NA;NA;NA;NA
2785;-77.375;42.625;0.891363099883699;3.49760650594495;0.821962704676454;-0.385165788295875;0.694377086319302;0.617690925361932;3.99191776255745;3.01506876865623;"BD";0.944327208517968;NA;NA;NA;NA;NA
2786;-77.625;42.625;0.914160696288205;3.56585062133192;0.858226156486989;-0.406498600153822;0.671843552668453;0.576366392919821;3.99751277857921;3.06304709519271;"BD";0.948246792091053;NA;NA;NA;NA;NA
2787;-75.375;42.125;1.05952100332535;3.86350517042367;0.737100579333861;-0.527830887014498;0.520803386543478;0.575374413225892;4.18149402879121;2.98610331022862;"BD";0.710535405603469;NA;NA;NA;NA;NA
2788;-80.875;40.375;1.02968165554639;3.55881262334967;0.569954408410489;-0.457513690980916;0.374091843135509;0.553413778516286;3.812409554011;3.07849560079967;"BD";0.960280876276755;NA;NA;NA;NA;NA
2789;-82.375;40.875;0.611925742680965;3.64358829457275;0.756345257268679;-0.344057706251348;1.06076805646754;0.692100907842606;3.72326542154744;3.16207291920694;"BD";1;NA;NA;NA;NA;NA
2790;-82.125;40.875;1.09717424098517;3.66763274028409;0.694454715210093;-0.77291384305271;0.346392194470695;0.552647260359067;3.73856004750322;3.06947326262755;"BD";0.989463654625766;NA;NA;NA;NA;NA
2791;-82.375;40.625;0.975871868131944;3.05137665449079;0.656527247484495;-0.385403961059614;0.30927992460032;0.55468620010002;3.89468799385584;2.97741753103428;"BD";1;NA;NA;NA;NA;NA
2792;-81.125;41.375;1.22223152265584;3.33945888148769;0.562391335479757;-0.60370917266998;-0.0544701250563619;0.538767474292461;3.68917609034134;3.04566837538964;"BD";1;NA;NA;NA;NA;NA
2793;-81.125;41.625;1.10265643593224;3.71174706530061;0.700730126873085;-0.601539394280595;0.441225982452961;0.583157461026093;3.80906641133802;3.09056772165721;"BD";0.977891591942159;NA;NA;NA;NA;NA
2794;-77.875;39.875;0.867590485267946;3.83858423512933;0.710139870276349;-0.449241920731932;0.62210052962167;0.54113760755364;3.93834695456824;3.11259879145168;"BD";0.984750465778068;NA;NA;NA;NA;NA
2795;-79.375;40.125;1.14140949123352;3.49177332638351;0.667903593561731;-0.43031818395188;0.450542674828958;0.583848159078682;3.91698086471169;3.07633506554775;"BD";0.997861945138484;NA;NA;NA;NA;NA
2796;-79.375;40.375;0.953540070194651;3.3730723670701;0.769398397905757;-0.304120235341749;0.647813229217828;0.641052276899993;3.98545296098687;3.01232685677315;"BD";0.966261201654282;NA;NA;NA;NA;NA
2797;-79.625;41.875;1.08716402064938;3.66118600132636;0.710869819976915;-0.617427405359214;0.3788628298816;0.558821557758078;4.08529087423218;3.02354206586079;"BD";0.81878507019127;NA;NA;NA;NA;NA
2798;-77.125;41.875;0.825061584756267;3.70757504202366;0.835440248582258;-0.450178765521918;0.475202403463344;0.50844023113619;4.28248874568711;2.9511279860728;"BD";0.738735102370504;NA;NA;NA;NA;NA
2799;-79.625;41.375;1.02024467870911;3.63287438863569;0.692188388302773;-0.452720588146545;0.259767773550396;0.51593070551957;4.12439485584621;3.01563067133307;"BD";0.885191564751316;NA;NA;NA;NA;NA
2800;-78.375;40.375;0.864437788447291;3.65961890713456;0.7852327763517;-0.3506108658902;0.701245809688884;0.586256363258132;4.03700351727577;3.09562341976377;"BD";0.950851609494318;NA;NA;NA;NA;NA
